,appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,warp_execution_efficiency,sm_activity,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput.1,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,executed_ipc,power/W
545,stereoDisparity,1600,4500,input00,stereoDisparityKernel,4.284,(64 256 1) (32 8 1),131072.0,0.9949030000000001,0.9592,0.9979,2.301507,1.0,9306112,0.0,0,0.0,3.6396,524288,4.0,0.0,1048798,7.2857,527238,3.6871,47690112,332.57,525183,3.661,149291008,4163.8,1.0,20054016,558.42,1.0,330.99,47685281,3.6387,3.6433,0.5832,601.29,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.70439,222.14744
546,stereoDisparity,1600,5000,input00,stereoDisparityKernel,4.2863,(64 256 1) (32 8 1),131072.0,0.9948899999999999,0.9592,0.9979,2.303401,1.0,9306112,0.0,0,0.0,3.3453,524288,4.0,0.0,1048839,6.686,530169,3.3872,47711024,309.33,525740,3.4086,149291008,3908.8,1.0,20054016,525.47,1.0,312.77,47703264,3.4366,3.4394,0.5832,567.72,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.70472,227.2489
547,stereoDisparity,1600,5500,input00,stereoDisparityKernel,4.3044,(64 256 1) (32 8 1),131072.0,0.9948739999999999,0.9592,0.9979,2.303978,1.0,9306112,0.0,0,0.0,3.4263,524288,4.0,0.0,1048883,6.8881,529658,3.4627,47700150,318.56,525027,3.5064,149291008,4147.5,1.0,20054016,557.66,1.0,331.27,47679534,3.6415,3.6499,0.5832999999999999,602.37,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.705343,230.29197
540,stereoDisparity,1700,4000,input00,stereoDisparityKernel,4.0337,(64 256 1) (32 8 1),131072.0,0.994908,0.9592,0.998,2.301604,1.0,9306112,0.0,0,0.0,3.3276,524288,4.0,0.0,1048862,6.6618,530395,3.3602,47694652,303.25,526594,3.3472,149291008,3822.0,1.0,20054016,521.37,1.0,310.79,47692877,3.4152,3.4254,0.5831000000000001,565.36,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.702851,229.90906000000004
541,stereoDisparity,1700,4500,input00,stereoDisparityKernel,4.0324,(64 256 1) (32 8 1),131072.0,0.9949120000000001,0.9592,0.9979,2.302954,1.0,9306112,0.0,0,0.0,3.3295,524288,4.0,0.0,1048778,6.6794,526444,3.3593,47701140,322.04,524301,3.5381,149291008,4208.4,1.0,20054016,567.21,1.0,336.14,47708945,3.6927,3.7095,0.583,612.23,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.703916,233.4378
542,stereoDisparity,1700,5000,input00,stereoDisparityKernel,4.0526,(64 256 1) (32 8 1),131072.0,0.994899,0.9592,0.9981,2.303506,1.0,9306112,0.0,0,0.0,3.4776,524288,4.0,0.0,1048838,7.0408,526943,3.5539,47687881,321.37,524331,3.5325,149291008,4018.0,1.0,20054016,539.63,1.0,321.5,47718034,3.5316,3.5409,0.5829,584.47,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.7043720000000002,235.50374
543,stereoDisparity,1700,5500,input00,stereoDisparityKernel,4.0594,(64 256 1) (32 8 1),131072.0,0.9948959999999999,0.9592,0.9978,2.302833,1.0,9306112,0.0,0,0.0,3.8715,524288,4.0,0.0,1048871,7.7477,526497,3.8799,47673088,352.69,524321,3.8789999999999996,149291008,4418.3,1.0,20054016,594.58,1.0,352.67,47690366,3.8762,3.8818,0.5832,640.59,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.704969,241.06117000000003
548,stereoDisparity,1800,4000,input00,stereoDisparityKernel,3.847,(64 256 1) (32 8 1),131072.0,0.9949100000000001,0.9592,0.998,2.297497,1.0,9306112,0.0,0,0.0,4.1034,524288,4.0,0.0,1048786,8.191,526912,3.3556,47700320,314.45,524311,3.4561,149291008,4017.7,1.0,20054016,539.74,1.0,321.53,47697724,3.5334,3.5372,0.583,583.82,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.702305,240.37899000000004
549,stereoDisparity,1800,4500,input00,stereoDisparityKernel,3.8275,(64 256 1) (32 8 1),131072.0,0.994898,0.9592,0.9982,2.302982,1.0,9306112,0.0,0,0.0,3.3434,524288,4.0,0.0,1048784,6.7018,527868,3.3649,47725423,322.37,524311,3.5428,149291008,4213.0,1.0,20054016,565.05,1.0,337.15,47701356,3.7048,3.6927,0.5831000000000001,609.49,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.703396,246.14453999999998
550,stereoDisparity,1800,5000,input00,stereoDisparityKernel,3.826,(64 256 1) (32 8 1),131072.0,0.994899,0.9592,0.9979,2.303791,1.0,9306112,0.0,0,0.0,3.3705,524288,4.0,0.0,1048893,6.8527,526488,3.4403,47713721,312.23,524480,3.431,149291008,3909.9,1.0,20054016,525.18,1.0,311.97,47715492,3.4273,3.4319,0.5828,566.47,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.703902,249.45575000000005
551,stereoDisparity,1800,5500,input00,stereoDisparityKernel,3.8551,(64 256 1) (32 8 1),131072.0,0.9949020000000001,0.9592,0.9981,2.301979,1.0,9306112,0.0,0,0.0,4.0969,524288,4.0,0.0,1048776,8.1705,530025,4.1286,47665965,371.16,525029,4.0876,149291008,4652.5,1.0,20054016,623.99,1.0,372.07,47674139,4.0913,4.0978,0.5832999999999999,676.21,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.7047080000000001,249.0253
552,stereoDisparity,1900,4000,input00,stereoDisparityKernel,3.6533,(64 256 1) (32 8 1),131072.0,0.994907,0.9592,0.998,2.300754,1.0,9306112,0.0,0,0.0,3.5353,524288,4.0,0.0,1048822,7.0725,530095,3.5669999999999997,47684120,330.99,524387,3.6396,149291008,4366.2,1.0,20054016,585.62,1.0,349.76,47674098,3.8454,3.8436,0.5832999999999999,634.31,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.7014759999999998,251.87697
553,stereoDisparity,1900,4500,input00,stereoDisparityKernel,3.6789,(64 256 1) (32 8 1),131072.0,0.994906,0.9592,0.9979,2.3031349999999997,1.0,9306112,0.0,0,0.0,3.4133,524288,4.0,0.0,1048916,7.093,528664,3.5753,47708253,321.68,525917,3.5446,149291008,4021.1,1.0,20054016,540.21,1.0,322.34,47704022,3.5418,3.5362,0.5829,583.67,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.703154,253.33692000000002
554,stereoDisparity,1900,5000,input00,stereoDisparityKernel,3.6495,(64 256 1) (32 8 1),131072.0,0.994883,0.9592,0.9976,2.303467,1.0,9306112,0.0,0,0.0,3.3509,524288,4.0,0.0,1048899,6.7241,528665,3.3835,47717438,307.65,525000,3.3844,149291008,3928.3,1.0,20054016,528.07,1.0,313.73,47713455,3.4468,3.4543,0.5828,570.09,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.7036939999999998,256.06902
555,stereoDisparity,1900,5500,input00,stereoDisparityKernel,3.7141,(64 256 1) (32 8 1),131072.0,0.9948950000000001,0.9592,0.9978,2.3019380000000003,1.0,9306112,0.0,0,0.0,4.2915,524288,4.0,0.0,1048727,8.5672,527989,4.312,47647732,388.79,525717,4.2869,149291008,4892.6,1.0,20054016,575.02,1.0,342.37,47701099,3.7616,3.7644,0.583,621.31,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.704395,259.43806
556,stereoDisparity,2000,4000,input00,stereoDisparityKernel,3.4698,(64 256 1) (32 8 1),131072.0,0.9949129999999999,0.9592,0.9978,2.300754,1.0,9306112,0.0,0,0.0,3.4804,524288,4.0,0.0,1048880,6.9514,528403,3.5195,47668255,318.33,524306,3.4999,149291008,3992.1,1.0,20054016,536.73,1.0,318.38,47679943,3.4999,3.5018,0.5832,578.06,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.700926,261.37383
557,stereoDisparity,2000,4500,input00,stereoDisparityKernel,3.4536,(64 256 1) (32 8 1),131072.0,0.9949,0.9592,0.9979,2.3024299999999998,1.0,9306112,0.0,0,0.0,3.5111,524288,4.0,0.0,1048867,7.0538,526400,3.5316,47687650,318.45,524301,3.5008,149291008,3997.7,1.0,20054016,537.87,1.0,320.02,47685686,3.5176,3.5260000000000002,0.5831000000000001,581.9,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.7026279999999998,263.73169
558,stereoDisparity,2000,5000,input00,stereoDisparityKernel,3.4523,(64 256 1) (32 8 1),131072.0,0.994898,0.9592,0.9982,2.303134,1.0,9306112,0.0,0,0.0,3.5027,524288,4.0,0.0,1049259,7.025,527851,3.5334,47684280,319.25,524331,3.5102,149291008,4000.9,1.0,20054016,536.62,1.0,319.43,47700039,3.5102,3.4934,0.5831000000000001,576.59,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.7030880000000002,268.09174
559,stereoDisparity,2000,5500,input00,stereoDisparityKernel,3.4688,(64 256 1) (32 8 1),131072.0,0.9948879999999999,0.9592,0.9976,2.304139,1.0,9306112,0.0,0,0.0,3.5102,524288,4.0,0.0,1104579,7.3975,525988,3.5306,47747490,319.25,524326,3.5064,149291008,4005.1,1.0,20054016,536.36,1.0,319.75,47696771,3.5139,3.5139,0.5831000000000001,579.88,86507520,0,0,0.0,0,0,3254779904.0,0,0,327942144,2502.0,1.7040520000000001,270.074
564,transpose,1600,4000,input00,transposeCoalesced,2.8645,(512 512 1) (16 16 1),2097152.0,0.945708,1.0,0.9988,0.70407,1.0,2097152,87.314,16777216,8.0,87.18,8388608,4.0,0.5,8388804,87.354,8388191,87.369,8389042,87.536,8388939,87.536,16777216,694.28,8.0,2097152,86.851,1.0,88.095,8388608,88.095,87.73899999999999,0.5,87.73899999999999,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.530794,138.91566999999998
565,transpose,1600,4500,input00,transposeCoalesced,2.5112,(512 512 1) (16 16 1),2097152.0,0.938069,1.0,0.9987,0.807762,1.0,2097152,99.839,16777216,8.0,99.81,8388608,4.0,0.5,8388690,99.988,8387248,100.27,8388899,100.28,8389335,100.28,16777216,797.74,8.0,2097152,98.973,1.0,100.16,8388608,100.16,100.29,0.5,100.29,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.6055649999999999,149.8626
566,transpose,1600,5000,input00,transposeCoalesced,2.329,(512 512 1) (16 16 1),2097152.0,0.9322950000000001,1.0,0.9986,0.887749,1.0,2097152,107.47,16777216,8.0,107.5,8388608,4.0,0.5,8388688,107.6,8388838,107.98,8388870,108.15,8388621,108.14,16777216,858.16,8.0,2097152,107.64,1.0,108.4,8388608,108.4,108.42,0.5,108.42,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.662586,157.09506000000002
567,transpose,1600,5500,input00,transposeCoalesced,2.0923,(512 512 1) (16 16 1),2097152.0,0.924578,1.0,0.9981,0.9935930000000001,1.0,2097152,120.49,16777216,8.0,120.24,8388608,4.0,0.5,8388811,119.55,8387605,120.96,8388858,120.38,8388621,120.37,16777216,958.03,8.0,2097152,120.53,1.0,120.27,8388608,120.27,120.85,0.5,120.85,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.737668,167.26032000000004
560,transpose,1700,4000,input00,transposeCoalesced,2.8688,(512 512 1) (16 16 1),2097152.0,0.9484950000000001,1.0,0.9986,0.665079,1.0,2097152,86.98200000000001,16777216,8.0,87.369,8388608,4.0,0.5,8388909,86.914,8387622,87.44200000000001,8388976,87.456,8388788,87.45299999999999,16777216,693.19,8.0,2097152,87.34899999999999,1.0,87.43299999999999,8388608,87.43299999999999,87.595,0.5,87.595,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.502743,140.17597
561,transpose,1700,4500,input00,transposeCoalesced,2.5121,(512 512 1) (16 16 1),2097152.0,0.941068,1.0,0.9982,0.765022,1.0,2097152,99.855,16777216,8.0,99.779,8388608,4.0,0.5,8388866,99.605,8388443,99.905,8388894,99.881,8388621,99.87700000000001,16777216,798.54,8.0,2097152,99.779,1.0,100.25,8388608,100.25,99.896,0.5,99.896,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.575127,148.77143999999998
562,transpose,1700,5000,input00,transposeCoalesced,2.33,(512 512 1) (16 16 1),2097152.0,0.9362159999999999,1.0,0.9986,0.8318270000000001,1.0,2097152,108.2,16777216,8.0,108.5,8388608,4.0,0.5,8388715,108.53,8388452,108.84,8388871,108.62,8388658,108.62,16777216,862.01,8.0,2097152,108.1,1.0,107.97,8388608,107.97,107.79,0.5,107.79,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.616099,160.58448
563,transpose,1700,5500,input00,transposeCoalesced,2.0943,(512 512 1) (16 16 1),2097152.0,0.9289799999999999,1.0,0.9981,0.931775,1.0,2097152,119.44,16777216,8.0,120.77,8388608,4.0,0.5,8388842,120.27,8388454,120.72,8388842,120.51,8389783,120.53,16777216,966.24,8.0,2097152,119.82,1.0,120.33,8388608,120.33,120.15,0.5,120.15,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.808683,168.2976
568,transpose,1800,4000,input00,transposeCoalesced,2.8767,(512 512 1) (16 16 1),2097152.0,0.951417,1.0,0.9983,0.624526,1.0,2097152,86.959,16777216,8.0,87.365,8388608,4.0,0.5,8388721,86.762,8387355,87.29299999999999,8388906,87.25299999999999,8388641,87.249,16777216,696.52,8.0,2097152,87.27,1.0,87.42,8388608,87.42,87.458,0.5,87.458,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.473505,141.46431
569,transpose,1800,4500,input00,transposeCoalesced,2.5172,(512 512 1) (16 16 1),2097152.0,0.944882,1.0,0.9983,0.713256,1.0,2097152,99.61,16777216,8.0,99.221,8388608,4.0,0.5,8388824,98.634,8387385,100.35,8388903,100.22,8388621,100.21,16777216,800.72,8.0,2097152,99.59899999999999,1.0,99.689,8388608,99.689,99.82799999999999,0.5,99.82799999999999,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.537666,153.21395
570,transpose,1800,5000,input00,transposeCoalesced,2.3345,(512 512 1) (16 16 1),2097152.0,0.9405389999999999,1.0,0.9984,0.774518,1.0,2097152,107.68,16777216,8.0,108.08,8388608,4.0,0.5,8388864,108.03,8387504,107.42,8388857,108.08,8388621,108.07,16777216,854.44,8.0,2097152,107.83,1.0,107.81,8388608,107.81,107.83,0.5,107.83,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.724392,161.95153
571,transpose,1800,5500,input00,transposeCoalesced,2.0987,(512 512 1) (16 16 1),2097152.0,0.9336840000000001,1.0,0.9982,0.8678290000000001,1.0,2097152,119.31,16777216,8.0,119.62,8388608,4.0,0.5,8388702,120.38,8388547,121.28,8388838,120.98,8388621,120.98,16777216,962.12,8.0,2097152,119.25,1.0,120.37,8388608,120.37,120.75,0.5,120.75,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.647334,171.58917999999997
572,transpose,1900,4000,input00,transposeCoalesced,2.8804,(512 512 1) (16 16 1),2097152.0,0.9540569999999999,1.0,0.9989,0.5902609999999999,1.0,2097152,86.90299999999999,16777216,8.0,87.26799999999999,8388608,4.0,0.5,8388771,87.234,8388761,87.229,8388824,87.46,8388621,87.454,16777216,691.72,8.0,2097152,86.661,1.0,87.09100000000001,8388608,87.09100000000001,87.17399999999999,0.5,87.17399999999999,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.447719,142.32727
573,transpose,1900,4500,input00,transposeCoalesced,2.5214,(512 512 1) (16 16 1),2097152.0,0.94711,1.0,0.9985,0.6834319999999999,1.0,2097152,99.111,16777216,8.0,99.794,8388608,4.0,0.5,8388717,99.384,8387573,100.54,8388926,99.906,8389320,99.90899999999999,16777216,794.4,8.0,2097152,99.255,1.0,99.62299999999999,8388608,99.62299999999999,99.82600000000001,0.5,99.82600000000001,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.516,151.94595
574,transpose,1900,5000,input00,transposeCoalesced,2.3383,(512 512 1) (16 16 1),2097152.0,0.9429139999999999,1.0,0.9987,0.739863,1.0,2097152,107.21,16777216,8.0,108.31,8388608,4.0,0.5,8388886,107.93,8387445,107.77,8388882,107.87,8388631,107.86,16777216,856.49,8.0,2097152,107.13,1.0,107.45,8388608,107.45,107.71,0.5,107.71,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.557171,160.4469
575,transpose,1900,5500,input00,transposeCoalesced,2.1,(512 512 1) (16 16 1),2097152.0,0.9364040000000001,1.0,0.9983,0.829802,1.0,2097152,119.86,16777216,8.0,120.21,8388608,4.0,0.5,8388683,119.81,8389860,118.53,8389023,120.61,8388621,120.6,16777216,957.45,8.0,2097152,119.42,1.0,119.64,8388608,119.64,120.37,0.5,120.37,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.6210439999999999,171.11586
576,transpose,2000,4000,input00,transposeCoalesced,2.8887,(512 512 1) (16 16 1),2097152.0,0.940516,1.0,0.9987,0.738958,1.0,2097152,87.84899999999999,16777216,8.0,87.41,8388608,4.0,0.5,8389367,86.762,8388899,86.43299999999999,8388934,87.01299999999999,8388621,87.009,16777216,688.5,8.0,2097152,86.214,1.0,87.152,8388608,87.152,88.0,0.5,88.0,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.42463500000000004,143.77182000000005
577,transpose,2000,4500,input00,transposeCoalesced,2.5287,(512 512 1) (16 16 1),2097152.0,0.950472,1.0,0.9984,0.640263,1.0,2097152,98.78,16777216,8.0,99.47,8388608,4.0,0.5,8388904,99.25200000000001,8387405,98.895,8388813,99.32,8388621,99.314,16777216,791.38,8.0,2097152,99.15,1.0,99.456,8388608,99.456,99.729,0.5,99.729,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.484307,155.4131
578,transpose,2000,5000,input00,transposeCoalesced,2.3443,(512 512 1) (16 16 1),2097152.0,0.945982,1.0,0.9985,0.699808,1.0,2097152,106.98,16777216,8.0,107.89,8388608,4.0,0.5,8388686,108.33,8387483,107.72,8388924,108.74,8388621,108.74,16777216,859.79,8.0,2097152,107.31,1.0,107.61,8388608,107.61,107.73,0.5,107.73,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.687836,163.97812000000005
579,transpose,2000,5500,input00,transposeCoalesced,2.1094,(512 512 1) (16 16 1),2097152.0,0.939908,1.0,0.9981,0.781347,1.0,2097152,118.99,16777216,8.0,119.49,8388608,4.0,0.5,8417623,120.36,8387888,120.11,8428872,120.19,8388631,119.72,16777216,959.31,8.0,2097152,119.67,1.0,119.93,8388608,119.93,119.95,0.5,119.95,8388608,0,0,0.0,0,0,1476395008.0,0,0,69206016,33.0,0.586712,171.40149000000005
584,vectorAdd,1600,4000,input00,vectorAdd,2.781,(262144 1 1) (256 1 1),2097152.0,0.877303,1.0,0.9985,0.472425,1.0,4194304,178.51,33554432,8.0,89.84,8388608,4.0,0.5,16777466,179.75,8387006,89.999,16777700,180.15,8388621,90.073,0,0.0,0.0,0,0.0,0.0,180.43,16777216,90.213,90.444,0.5,180.89,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.345884,146.76806000000005
585,vectorAdd,1600,4500,input00,vectorAdd,2.4385,(262144 1 1) (256 1 1),2097152.0,0.8722209999999999,1.0,0.9983,0.5388890000000001,1.0,4194304,203.73,33554432,8.0,102.01,8388608,4.0,0.5,16777441,203.81,8386820,102.29,16777486,204.89,8388780,102.45,0,0.0,0.0,0,0.0,0.0,205.76,16777216,102.88,102.76,0.5,205.51,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.39569099999999996,158.60913999999997
586,vectorAdd,1600,5000,input00,vectorAdd,2.2244,(262144 1 1) (256 1 1),2097152.0,0.8683270000000001,1.0,0.9978,0.5992069999999999,1.0,4194304,225.07,33554432,8.0,111.67,8388608,4.0,0.5,16777426,225.45,8387934,113.02,16777449,224.42,8388790,112.21,0,0.0,0.0,0,0.0,0.0,224.5,16777216,112.25,112.25,0.5,224.5,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.43662399999999996,168.99993999999995
587,vectorAdd,1600,5500,input00,vectorAdd,1.9949,(262144 1 1) (256 1 1),2097152.0,0.864016,1.0,0.998,0.665863,1.0,4194304,250.67,33554432,8.0,123.57,8388608,4.0,0.5,16777340,249.11,8386680,125.72,16777579,250.26,8388621,125.13,0,0.0,0.0,0,0.0,0.0,250.68,16777216,125.34,125.74,0.5,251.49,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.486779,179.28624000000008
580,vectorAdd,1700,4000,input00,vectorAdd,2.7776,(262144 1 1) (256 1 1),2097152.0,0.880094,1.0,0.9983,0.44863400000000003,1.0,4194304,179.38,33554432,8.0,89.684,8388608,4.0,0.5,16777584,179.19,8386358,89.646,16777606,179.5,8389335,89.757,0,0.0,0.0,0,0.0,0.0,180.13,16777216,90.064,89.834,0.5,179.67,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.328104,145.79648
581,vectorAdd,1700,4500,input00,vectorAdd,2.4293,(262144 1 1) (256 1 1),2097152.0,0.875556,1.0,0.9981,0.51331,1.0,4194304,205.01,33554432,8.0,102.56,8388608,4.0,0.5,16777316,205.69,8386020,103.07,16777432,205.61,8388621,102.8,0,0.0,0.0,0,0.0,0.0,205.08,16777216,102.54,102.79,0.5,205.58,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.37457399999999996,157.66633000000004
582,vectorAdd,1700,5000,input00,vectorAdd,2.2165,(262144 1 1) (256 1 1),2097152.0,0.8707719999999999,1.0,0.9976,0.558569,1.0,4194304,223.91,33554432,8.0,112.18,8388608,4.0,0.5,16777635,225.35,8387117,113.01,16777477,223.84,8388651,111.92,0,0.0,0.0,0,0.0,0.0,225.01,16777216,112.5,112.46,0.5,224.93,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.40903,170.60792
583,vectorAdd,1700,5500,input00,vectorAdd,2.0039,(262144 1 1) (256 1 1),2097152.0,0.8655799999999999,1.0,0.9978,0.624386,1.0,4194304,247.97,33554432,8.0,124.2,8388608,4.0,0.5,16777381,249.23,8386662,125.29,16777549,250.17,8388621,125.08,0,0.0,0.0,0,0.0,0.0,251.23,16777216,125.61,125.36,0.5,250.72,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.45631700000000003,181.53261
588,vectorAdd,1800,4000,input00,vectorAdd,2.7846,(262144 1 1) (256 1 1),2097152.0,0.883021,1.0,0.9983,0.42287299999999994,1.0,4194304,179.19,33554432,8.0,89.603,8388608,4.0,0.5,16777423,179.94,8387594,89.897,16777520,179.87,8388621,89.931,0,0.0,0.0,0,0.0,0.0,180.03,16777216,90.012,89.8,0.5,179.6,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.309837,146.95541
589,vectorAdd,1800,4500,input00,vectorAdd,2.4405,(262144 1 1) (256 1 1),2097152.0,0.878181,1.0,0.9979,0.48122,1.0,4194304,205.23,33554432,8.0,102.6,8388608,4.0,0.5,16777507,205.75,8386599,102.55,16777446,205.12,8388621,102.56,0,0.0,0.0,0,0.0,0.0,205.15,16777216,102.57,102.2,0.5,204.4,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.352773,161.74792000000005
590,vectorAdd,1800,5000,input00,vectorAdd,2.2174,(262144 1 1) (256 1 1),2097152.0,0.872474,1.0,0.9977,0.527044,1.0,4194304,224.62,33554432,8.0,112.14,8388608,4.0,0.5,16777442,225.29,8386132,112.54,16777550,226.05,8388621,113.02,0,0.0,0.0,0,0.0,0.0,225.66,16777216,112.83,112.71,0.5,225.42,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.386412,172.30704999999998
591,vectorAdd,1800,5500,input00,vectorAdd,2.0057,(262144 1 1) (256 1 1),2097152.0,0.8647030000000001,1.0,0.9976,0.598222,1.0,4194304,249.94,33554432,8.0,122.96,8388608,4.0,0.5,16777353,249.96,8387558,125.88,16777497,250.61,8390017,125.32,0,0.0,0.0,0,0.0,0.0,251.44,16777216,125.72,125.72,0.5,251.43,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.427183,182.9029
592,vectorAdd,1900,4000,input00,vectorAdd,2.7689999999999997,(262144 1 1) (256 1 1),2097152.0,0.8869049999999999,1.0,0.9983,0.401751,1.0,4194304,180.03,33554432,8.0,89.99799999999999,8388608,4.0,0.5,16777401,179.91,8387043,90.046,16777508,179.95,8389320,89.979,0,0.0,0.0,0,0.0,0.0,179.93,16777216,89.962,89.97,0.5,179.94,16777216,0,0,67108864.0,0,0,805306368.0,67108864,0,44040192,21.0,0.293083,150.86883999999995
